CUSTOMER_ID,Company,CARD_REG_DATE,GENDER,DOB,Age,STATE_CODE,POST_CODE,NO_OF_TRIPS,TOWN,Spent amount
1000036842,CIPLA,4/9/2008 0:00,Male,5/8/1970,43,QLD,4226,23,cranbourne,1320.19
1000036843,GUARDIAN,4/9/2008 0:00,Female,3/3/1987,26,QLD,4503,5,Glen Waverley,305.38
1000036844,CIPLA,4/9/2008 0:00,Female,3/13/1967,46,QLD,4503,8,DANDENONG,238.75
1000036845,GENO,4/9/2008 0:00,Male,12/8/1947,65,QLD,4503,3,Sunshine North,295.69
1000036846,GSK,4/9/2008 0:00,Female,3/2/1982,31,QLD,4700,7,Cranbourne East,294.26
1000036847,MED +,4/9/2008 0:00,Female,9/16/1971,42,QLD,4157,5,cranbourne north,568.84
1000036848,CIPLA,4/9/2008 0:00,Female,6/26/1957,56,QLD,4208,4,Glen Waverley,518.58
1000036849,DR.REDDYS,4/9/2008 0:00,Male,9/20/1980,33,QLD,4217,1,Cranbourne,209.83
1000036850,GSK,4/9/2008 0:00,Female,5/25/1967,46,QLD,4208,6,MITCHAM,887.95
1000036851,MED +,4/9/2008 0:00,Female,12/22/1961,51,QLD,4217,5,Noble Park,333.1
1000036852,DR.REDDYS,4/9/2008 0:00,Female,4/8/1963,50,QLD,4503,2,Glen Waverley,32.49
1000036853,CIPLA,4/9/2008 0:00,Male,10/28/1972,40,QLD,4164,10,BRUNSWICK WEST,791.59
1000036854,MED +,4/9/2008 0:00,Male,5/30/1952,61,QLD,4226,7,Adelaide Lead,508.51
1000036855,RANBAXY,4/9/2008 0:00,Female,7/6/1944,69,QLD,4218,30,wesr brunswick,761.43
1000036856,GENO,4/9/2008 0:00,Male,12/1/1992,20,QLD,4226,2,Brunswick,233.19
1000036857,GSK,4/9/2008 0:00,Male,10/29/1985,27,QLD,4280,12,NORTH SUNSHINE,1241.02
1000036858,CIPLA,4/9/2008 0:00,Female,9/17/1958,55,QLD,4077,3,AVOCA,404.91
1000036859,MED +,4/9/2008 0:00,Female,4/29/1944,69,QLD,4069,1,Laanecoorie,9.53
1000036860,GUARDIAN,4/9/2008 0:00,Female,1/27/1983,30,QLD,4074,3,west brunswick,761.47
1000036861,GSK,4/9/2008 0:00,Female,9/14/1987,26,QLD,4074,2,Warnbro,58.7
1000036862,RELEGARE,4/9/2008 0:00,Male,3/15/1961,52,QLD,4074,9,Table Top,1111.32
1000036863,CIPLA,4/9/2008 0:00,Male,8/10/1961,52,QLD,4509,2,SUNSHINE,196.42
1000036864,DR.REDDYS,4/9/2008 0:00,Male,1/2/1934,79,QLD,4074,3,Sunshine,108.88
1000036865,RELEGARE,4/9/2008 0:00,Male,7/15/1990,23,QLD,4075,1,East Albury,268.38
1000036866,GENO,4/9/2008 0:00,Female,4/10/1990,23,QLD,4208,1,MARYBOROUGH,38.99
1000036867,APPOLO,4/9/2008 0:00,Female,1/11/1974,39,QLD,4207,9,Wattle Grove,1110.68
1000036868,RANBAXY,4/9/2008 0:00,Female,2/20/1972,41,QLD,4129,3,Balga,545.39
1000036869,RELEGARE,4/9/2008 0:00,Female,5/30/1961,52,QLD,4207,4,wanneroo,175
1000036870,RELEGARE,4/9/2008 0:00,Female,11/21/1976,36,QLD,4207,2,Port Kennedy,97.34
1000036871,DR.REDDYS,4/9/2008 0:00,Male,6/2/1979,34,QLD,4133,2,Kingsley,210.15
1000036872,GSK,4/9/2008 0:00,Female,7/22/1963,50,QLD,4280,5,swan view,503
1000036873,RANBAXY,4/9/2008 0:00,Female,8/28/1974,39,QLD,4280,2,The Vines,124.02
1000036874,RELEGARE,4/9/2008 0:00,Female,7/26/1957,56,QLD,4285,1,Ringwood Est,62.62
1000036875,GENO,4/9/2008 0:00,Female,2/1/1950,63,QLD,4208,3,Currambine,112.54
1000036876,RELEGARE,4/9/2008 0:00,Female,12/27/1950,62,QLD,4074,7,Clarkson,648.17
1000036877,GSK,4/9/2008 0:00,Male,10/28/1981,31,QLD,4073,3,WAURN PONDS,415.36
1000036878,DR.REDDYS,4/9/2008 0:00,Female,12/20/1955,57,QLD,4077,2,Wandana Heights,215.28
1000036879,GUARDIAN,4/9/2008 0:00,Female,3/5/1982,31,QLD,4214,6,GEELONG,125.71
1000036880,APPOLO,4/9/2008 0:00,Male,12/25/1948,64,QLD,4511,4,Highton,340.52
1000036881,CIPLA,4/9/2008 0:00,Male,2/8/1963,50,QLD,4215,4,Bayswater,135.76
1000036882,DR.REDDYS,4/9/2008 0:00,Female,4/4/1945,68,QLD,4670,1,Bertram,25.63
1000036883,GENO,4/9/2008 0:00,Male,12/25/1959,53,QLD,4680,5,Bayswater,254.76
1000036884,RANBAXY,4/9/2008 0:00,Female,2/20/1971,42,QLD,4215,5,South Yarra,403.91
1000036885,APPOLO,4/9/2008 0:00,Male,6/22/1955,58,QLD,4011,4,CAULFIELD,179.64
1000036886,RANBAXY,4/9/2008 0:00,Female,8/10/1972,41,QLD,4511,19,boronia,553.55
1000036887,MED +,4/9/2008 0:00,Female,5/13/1948,65,QLD,4510,8,Caulfield North,399.88
1000036888,MED +,4/9/2008 0:00,Male,2/5/1962,51,QLD,4507,6,Glen Iris,474.3
1000036889,APPOLO,4/9/2008 0:00,Female,5/1/1981,32,QLD,4012,5,Highton,502.99
1000036890,CIPLA,4/9/2008 0:00,Female,8/4/1959,54,QLD,4032,11,Lilydale,1138.24
1000036891,CIPLA,4/9/2008 0:00,Female,12/8/1935,77,QLD,4509,1,craigieburn,7.08
1000036892,DR.REDDYS,4/9/2008 0:00,Female,4/19/1975,38,QLD,4034,3,craigieburn,535.52
1000036893,GSK,4/9/2008 0:00,Male,2/16/1950,63,QLD,4035,3,Echuca,132.38
1000036894,RELEGARE,4/9/2008 0:00,Female,5/11/1951,62,QLD,4575,4,Ocean Grove,452.94
1000036895,GUARDIAN,4/9/2008 0:00,Female,3/15/1939,74,QLD,4507,5,mooroolbark,140.02
1000036896,CIPLA,4/9/2008 0:00,Male,5/5/1944,69,QLD,4507,7,Newtown,207.17
1000036897,MED +,4/9/2008 0:00,Female,8/2/1975,38,QLD,4670,16,MOAMA,527.12
1000036898,DR.REDDYS,4/9/2008 0:00,Female,6/28/1958,55,QLD,4507,23,MOAMA,1212.01
1000036899,GENO,4/10/2008 0:00,Female,5/4/1979,34,QLD,4034,4,paradise point,88.2
1000036900,DR.REDDYS,4/10/2008 0:00,Male,10/29/1962,50,QLD,4034,7,pacific pines,627.8
1000036901,RANBAXY,4/10/2008 0:00,Female,4/9/1954,59,WA,6062,2,THORNLANDS,199.14
1000036902,DR.REDDYS,4/10/2008 0:00,Female,2/28/1963,50,WA,6062,2,Oxenford,88.96
1000036903,RELEGARE,4/10/2008 0:00,Female,11/7/1970,42,QLD,4017,6,Pacific Pines,138.56
1000036904,APPOLO,4/10/2008 0:00,Male,7/9/1957,56,WA,6401,2,Oxenford,589.51
1000036905,GSK,4/10/2008 0:00,Female,6/26/1964,49,WA,6062,1,Coomera Waters,51.25
1000036906,DR.REDDYS,4/10/2008 0:00,Female,11/11/1973,39,WA,6051,3,smithfield,167.99
1000036907,MED +,4/10/2008 0:00,Female,6/8/1979,34,WA,6065,2,Paradise Point,21.84
1000036908,APPOLO,4/10/2008 0:00,Female,10/29/1935,77,VIC,3752,9,Victoria Point,543.19
1000036909,CIPLA,4/10/2008 0:00,Female,3/29/1958,55,WA,6104,2,COOMBABAH,168.43
1000036910,GENO,4/10/2008 0:00,Female,7/21/1974,39,WA,6169,2,kilsyth,231.18
1000036911,CIPLA,4/10/2008 0:00,Male,10/12/1970,42,QLD,4017,3,Upper Coomera,247.04
1000036912,GSK,4/10/2008 0:00,Female,12/7/1955,57,QLD,4017,11,Runaway Bay,439.63
1000036913,RELEGARE,4/10/2008 0:00,Female,1/24/1950,63,QLD,4017,4,eaton,204.07
1000036914,MED +,4/10/2008 0:00,Female,5/4/1983,30,WA,6168,4,Denmark,120.15
1000036915,MED +,4/10/2008 0:00,Female,12/29/1971,41,QLD,4017,13,ROCKINGHAM,484.1
1000036916,APPOLO,4/10/2008 0:00,Male,8/7/1956,57,QLD,4815,2,Robina,45.65
1000036917,GENO,4/10/2008 0:00,Male,2/10/1986,27,WA,6560,2,BRISBANE,117.38
1000036918,GUARDIAN,4/10/2008 0:00,Male,8/4/1965,48,WA,6030,2,Kingscliff,41.46
1000036919,MED +,4/10/2008 0:00,Female,7/22/1961,52,WA,6230,4,Rockingham,44.83
1000036920,RANBAXY,4/10/2008 0:00,Female,10/19/1948,64,QLD,4017,5,waikiki,267.68
1000036921,MED +,4/10/2008 0:00,Female,6/24/1947,66,QLD,4017,1,RUNAWAY BAY,6.73
1000036922,RELEGARE,4/10/2008 0:00,Female,1/8/1979,34,QLD,4701,4,Robina,41.99
1000036923,CIPLA,4/10/2008 0:00,Female,6/18/1987,26,QLD,4106,7,mudgeeraba,51.09
1000036924,RELEGARE,4/10/2008 0:00,Female,10/29/1952,60,QLD,4814,4,Runaway Bay,284.43
1000036925,APPOLO,4/10/2008 0:00,Female,6/24/1956,57,QLD,4817,10,Lathlain,626.92
1000036926,RANBAXY,4/10/2008 0:00,Female,4/14/1930,83,QLD,4502,1,Mudgeeraba,32.45
1000036927,APPOLO,4/10/2008 0:00,Male,10/15/1974,38,QLD,4502,10,mount cotton,144.13
1000036928,GENO,4/10/2008 0:00,Female,1/22/1946,67,QLD,4502,4,pacific paradise,175.21
1000036929,DR.REDDYS,4/10/2008 0:00,Female,7/1/1953,60,QLD,4502,17,bARGARA,1146.7
1000036930,MED +,4/10/2008 0:00,Female,4/29/1943,70,QLD,4501,4,yandina,406.25
1000036931,GENO,4/10/2008 0:00,Male,3/8/1971,42,QLD,4503,8,Redland Bay,134.06
1000036932,MED +,4/10/2008 0:00,Female,7/2/1957,56,QLD,4701,3,atherton,200.26
1000036933,RELEGARE,4/10/2008 0:00,Female,8/22/1966,47,QLD,4702,1,Atherton,45.15
1000036934,APPOLO,4/10/2008 0:00,Female,1/28/1966,47,QLD,4817,8,Gordonvale,268.53
1000036935,MED +,4/10/2008 0:00,Female,6/1/1953,60,QLD,4061,2,Victoria Point,117.06
1000036936,GENO,4/10/2008 0:00,Female,2/15/1963,50,QLD,4520,1,Earlville,47.92
1000036937,APPOLO,4/10/2008 0:00,Female,7/12/1959,54,QLD,4370,1,ballina,36.36
1000036938,APPOLO,4/10/2008 0:00,Female,3/18/1966,47,QLD,4812,2,Main Beach,284.11
1000036939,CIPLA,4/10/2008 0:00,Female,10/20/1942,70,QLD,4068,2,Ballina,274.41
1000036940,RELEGARE,4/10/2008 0:00,Male,8/29/1972,41,QLD,4615,1,ravenshoe,34.98
1000036941,APPOLO,4/10/2008 0:00,Female,6/6/1956,57,QLD,4701,6,Lennox Head,398.09
1000036942,APPOLO,4/10/2008 0:00,Female,6/5/1955,58,QLD,4818,1,Lennox Head,96.96
1000036943,MED +,4/10/2008 0:00,Female,11/4/1953,59,QLD,4817,1,Highland Park,94.46
1000036944,GSK,4/10/2008 0:00,Male,4/24/1935,78,QLD,4824,14,LENNOX HEAD,1836.42
1000036945,DR.REDDYS,4/10/2008 0:00,Male,7/5/1955,58,QLD,4824,1,Ballina,220.96
1000036946,APPOLO,4/10/2008 0:00,Female,2/15/1941,72,QLD,4815,1,innes park,15.91
1000036947,APPOLO,4/10/2008 0:00,Male,4/3/1948,65,QLD,4814,3,Woodgate Beach,532.05
1000036948,GUARDIAN,4/10/2008 0:00,Female,8/17/1960,53,QLD,4655,7,Townsville,107.77
1000036949,GENO,4/10/2008 0:00,Female,1/17/1956,57,QLD,4806,7,innes park,510.97
1000036950,DR.REDDYS,4/10/2008 0:00,Male,1/27/1934,79,QLD,4808,2,evans head,206.01
1000036951,GENO,4/10/2008 0:00,Male,5/15/1948,65,QLD,4581,1,TUCKOMBIL,50.59
1000036952,GUARDIAN,4/10/2008 0:00,Female,6/2/1961,52,QLD,4806,1,Bargara,73.74
1000036953,GENO,4/10/2008 0:00,Female,1/13/1967,46,QLD,4817,3,North Sydney,226.45
1000036954,CIPLA,4/10/2008 0:00,Female,3/21/1942,71,QLD,4817,2,Bargara,76.35
1000036955,MED +,4/10/2008 0:00,Female,6/10/1943,70,QLD,4860,3,Babinda,27.88
1000036956,APPOLO,4/10/2008 0:00,Female,7/29/1947,66,QLD,4805,8,capalaba,284.76
1000036957,APPOLO,4/10/2008 0:00,Female,10/10/1985,27,QLD,4115,5,atherton,173.78
1000036958,RELEGARE,4/10/2008 0:00,Female,3/31/1945,68,QLD,4570,2,CLEVELAND,83.09
1000036959,RANBAXY,4/10/2008 0:00,Female,6/19/1953,60,QLD,4116,3,THORNLANDS,112.06
1000036960,RELEGARE,4/10/2008 0:00,Female,8/6/1974,39,QLD,4580,4,herberton,351.55
1000036961,GUARDIAN,4/10/2008 0:00,Female,3/11/1970,43,QLD,4817,4,ashmore city,158.85
1000036962,MED +,4/10/2008 0:00,Female,6/27/1984,29,QLD,4313,2,North Tamborine,60.85
1000036963,RELEGARE,4/10/2008 0:00,Female,5/19/1950,63,QLD,4869,3,NERANG,28.96
1000036964,GUARDIAN,4/10/2008 0:00,Male,9/20/1967,46,QLD,4812,5,MORNINGSIDE,869.01
1000036965,GUARDIAN,4/10/2008 0:00,Female,12/17/1938,74,QLD,4805,4,Cranbrook,230.22
1000036966,CIPLA,4/10/2008 0:00,Male,7/13/1956,57,QLD,4116,13,Douglas,597.04
1000036967,GENO,4/10/2008 0:00,Female,2/16/1942,71,QLD,4805,10,Townsville,424.12
1000036968,RANBAXY,4/10/2008 0:00,Male,8/31/1984,29,QLD,4305,10,Nerang,1352.04
1000036969,GENO,4/10/2008 0:00,Male,3/7/1943,70,QLD,4810,7,Worongary,176.87
1000036970,MED +,4/10/2008 0:00,Female,2/17/1964,49,QLD,4077,2,balgal beach,21.8
1000036971,MED +,4/10/2008 0:00,Female,7/14/1942,71,QLD,4870,2,MAROOCHYDORE,326.35
1000036972,GENO,4/10/2008 0:00,Male,12/13/1977,35,QLD,4075,11,seville grove,829.93
1000036973,GSK,4/10/2008 0:00,Female,5/9/1979,34,QLD,4868,1,DOUGLAS,213.3
1000036974,GUARDIAN,4/10/2008 0:00,Female,11/11/1955,57,QLD,4560,6,birkdale,222.55
1000036975,GUARDIAN,4/10/2008 0:00,Male,7/27/1971,42,QLD,4570,14,Cleveland,1156.56
1000036976,MED +,4/10/2008 0:00,Male,1/29/1933,80,QLD,4305,1,South Perth,18.61
1000036977,MED +,4/10/2008 0:00,Female,7/1/1962,51,QLD,4305,22,edgewater,248.96
1000036978,CIPLA,4/10/2008 0:00,Male,3/25/1951,62,QLD,4570,3,Morley,256.94
1000036979,GSK,4/10/2008 0:00,Female,3/30/1953,60,QLD,4509,1,Orelia,50.94
1000036980,RANBAXY,4/10/2008 0:00,Male,11/30/1988,24,QLD,4078,1,Lathlain,90.93
1000036981,GENO,4/10/2008 0:00,Male,6/10/1947,66,QLD,4021,3,Perth,236.73
1000036982,GENO,4/10/2008 0:00,Female,2/8/1958,55,QLD,4812,1,PORT KENNEDY,71.64
1000036983,MED +,4/10/2008 0:00,Female,1/27/1967,46,QLD,4740,7,OCEAN REEF,507.38
1000036984,RELEGARE,4/10/2008 0:00,Female,1/27/1961,52,QLD,4509,2,Sorrento,111.68
1000036985,RELEGARE,4/10/2008 0:00,Female,10/19/1968,44,QLD,4810,6,Kallaroo,504.69
1000036986,GSK,4/10/2008 0:00,Female,7/11/1941,72,QLD,4812,3,KINGSLEY,132.29
1000036987,RELEGARE,4/10/2008 0:00,Male,12/18/1962,50,QLD,4301,1,calamvale,83.84
1000036988,APPOLO,4/10/2008 0:00,Male,11/7/1966,46,QLD,4810,1,Runcorn,156.2
1000036989,MED +,4/10/2008 0:00,Male,8/21/1936,77,QLD,4570,7,BOX HILL,582.51
1000036990,RANBAXY,4/10/2008 0:00,Female,4/5/1937,76,QLD,4740,19,surry hills,1267.36
1000036991,MED +,4/10/2008 0:00,Male,10/16/1951,61,QLD,4570,3,Hamilton,216.6
1000036992,RELEGARE,4/10/2008 0:00,Male,5/1/1955,58,QLD,4807,4,Glen Waverley,397.03
1000036993,CIPLA,4/10/2008 0:00,Male,7/29/1966,47,QLD,4818,9,Murrumbeena,1595.22
1000036994,GUARDIAN,4/10/2008 0:00,Male,8/24/1969,44,QLD,4818,4,Sunnybank Hills,588.51
1000036995,RELEGARE,4/10/2008 0:00,Female,4/21/1985,28,QLD,4121,3,Dunkeld,300.75
1000036996,RELEGARE,4/10/2008 0:00,Male,8/16/1960,53,QLD,4814,1,HAMILTON,53.95
1000036997,GUARDIAN,4/10/2008 0:00,Male,2/15/1983,30,QLD,4076,6,forestlake,1056.48
1000036998,GSK,4/10/2008 0:00,Female,10/4/1988,24,QLD,4270,8,meadowbrook,928.09
1000036999,CIPLA,4/10/2008 0:00,Male,5/8/1955,58,QLD,4740,11,Calamvale,84.19
1000037000,MED +,4/10/2008 0:00,Female,6/7/1970,43,QLD,4509,4,Mirranatwa,203.35
1000037001,APPOLO,4/10/2008 0:00,Female,10/30/1948,64,QLD,4022,1,glenthompson,75.65
1000037002,RANBAXY,4/10/2008 0:00,Female,9/1/1987,26,QLD,4740,4,Wendouree,615.34
1000037003,DR.REDDYS,4/10/2008 0:00,Male,6/15/1968,45,NSW,2487,5,Portland,131.64
1000037004,GENO,4/10/2008 0:00,Female,1/12/1977,36,NSW,2487,10,Portland,717.8
1000037005,GUARDIAN,4/10/2008 0:00,Male,7/20/1973,40,NSW,2485,8,hamilton,440.33
1000037006,DR.REDDYS,4/10/2008 0:00,Male,9/22/1960,53,QLD,4350,1,CRESWICK,23.46
1000037007,GSK,4/10/2008 0:00,Female,3/20/1964,49,QLD,4350,7,portland,166.02
1000037008,RANBAXY,4/10/2008 0:00,Female,4/11/1967,46,QLD,4352,3,Portland,421.44
1000037009,RELEGARE,4/10/2008 0:00,Female,10/14/1955,57,QLD,4740,2,pimpama,568.22
1000037010,GENO,4/10/2008 0:00,Female,1/19/1962,51,QLD,4700,8,PORTLAND,132.95
1000037011,GENO,4/10/2008 0:00,Female,12/12/1948,64,QLD,4350,9,Portland,417.44
1000037012,GENO,4/10/2008 0:00,Female,10/14/1950,62,QLD,4700,8,Portland,297.01
1000037013,MED +,4/10/2008 0:00,Female,10/5/1966,46,QLD,4700,8,Bolwarra,577.31
1000037014,RELEGARE,4/10/2008 0:00,Female,1/6/1952,61,NSW,2486,7,Portland,160.96
1000037015,RELEGARE,4/10/2008 0:00,Female,11/5/1959,53,QLD,4700,8,Portland,450.09
1000037016,GSK,4/10/2008 0:00,Male,12/17/1965,47,QLD,4700,1,Portland,69.15
1000037017,DR.REDDYS,4/10/2008 0:00,Female,1/18/1948,65,QLD,4557,7,PORTLAND,609.04
1000037018,RELEGARE,4/10/2008 0:00,Female,6/20/1965,48,NSW,2486,6,North Rpton,645.1
1000037019,RANBAXY,4/10/2008 0:00,Female,4/28/1965,48,QLD,4615,6,Nunawading,142.71
1000037020,RANBAXY,4/10/2008 0:00,Male,6/22/1959,54,QLD,4701,2,Bellpark Geelong,138.79
1000037021,CIPLA,4/10/2008 0:00,Female,2/2/1969,44,QLD,4702,1,Biggera Waters,87.63
1000037022,RANBAXY,4/10/2008 0:00,Male,12/22/1974,38,QLD,4556,5,Mount Waverley,543.85
1000037023,GSK,4/10/2008 0:00,Male,1/19/1956,57,QLD,4305,5,Buderim,359.5
1000037024,MED +,4/10/2008 0:00,Male,4/14/1985,28,QLD,4556,4,Ashwood,221.5
1000037025,GUARDIAN,4/10/2008 0:00,Male,12/30/1977,35,QLD,4556,1,somerville,33.96
1000037026,MED +,4/10/2008 0:00,Female,12/3/1969,43,QLD,4011,4,Mont Albert North,155.56
1000037027,GUARDIAN,4/10/2008 0:00,Female,10/16/1956,56,WA,6066,1,buderim,77.38
1000037028,APPOLO,4/10/2008 0:00,Male,7/3/1952,61,QLD,4304,1,Buderim,60.07
1000037029,APPOLO,4/10/2008 0:00,Female,5/3/1959,54,QLD,4012,1,sippydowns,69.35
1000037030,GENO,4/10/2008 0:00,Male,1/28/1953,60,QLD,4012,1,Geelong West,157.2
1000037031,GSK,4/10/2008 0:00,Female,2/10/1968,45,QLD,4034,21,Wavell Heights,1207.03
1000037032,GSK,4/10/2008 0:00,Female,10/12/1972,40,QLD,4215,5,Boondall,64.33
1000037033,GENO,4/10/2008 0:00,Female,4/12/1969,44,QLD,4305,3,Bell Post Hill,432.49
1000037034,MED +,4/10/2008 0:00,Female,4/23/1943,70,QLD,4070,1,Ringwood,42.63
1000037035,GUARDIAN,4/10/2008 0:00,Female,5/25/1968,45,WA,6066,12,SOUTH YARRA,546.34
1000037036,RELEGARE,4/10/2008 0:00,Male,9/12/1957,56,QLD,4305,2,Hillside,297.96
1000037037,GENO,4/10/2008 0:00,Female,6/29/1974,39,QLD,4013,5,SOMERVILLE,177.61
1000037038,GSK,4/10/2008 0:00,Female,4/15/1974,39,QLD,4012,3,South Yarra,176.39
1000037039,GSK,4/10/2008 0:00,Female,4/26/1962,51,WA,6230,13,Taylors Lakes,969.96
1000037040,DR.REDDYS,4/10/2008 0:00,Male,10/14/1973,39,QLD,4575,3,Somerville,140.37
1000037041,CIPLA,4/10/2008 0:00,Female,3/15/1955,58,QLD,4012,1,alexandra,141.16
1000037042,DR.REDDYS,4/10/2008 0:00,Female,12/2/1950,62,QLD,4012,12,TAYLORS LAKES,1595.41
1000037043,APPOLO,4/10/2008 0:00,Male,11/23/1971,41,QLD,4215,5,Melton West,429.02
1000037044,MED +,4/10/2008 0:00,Female,3/13/1966,47,WA,6018,7,SYDENHAM,701.66
1000037045,GUARDIAN,4/10/2008 0:00,Male,11/21/1946,66,QLD,4350,12,Hoppers Crossing,1025.18
1000037046,RANBAXY,4/10/2008 0:00,Female,9/14/1985,28,QLD,4352,9,Nunawading,592.82
1000037047,RANBAXY,4/10/2008 0:00,Male,9/19/1970,43,QLD,4303,4,Oak Park,299.85
1000037048,GSK,4/10/2008 0:00,Female,1/11/1954,59,QLD,4012,14,airport west,745.32
1000037049,CIPLA,4/10/2008 0:00,Female,11/7/1986,26,QLD,4557,13,Narre Warren,717.19
1000037050,RELEGARE,4/10/2008 0:00,Female,4/29/1987,26,WA,6172,2,FOUNTAIN GATE,73.75
1000037051,GENO,4/10/2008 0:00,Male,3/4/1958,55,WA,6076,1,currimundi,46.98
1000037052,RELEGARE,4/10/2008 0:00,Female,8/15/1952,61,QLD,4562,1,Currimundi,40.52
1000037053,DR.REDDYS,4/10/2008 0:00,Female,12/26/1984,28,WA,6163,8,Lakes Entrance,351.01
1000037054,GENO,4/10/2008 0:00,Female,2/17/1956,57,QLD,4562,1,Jalimna,26.11
1000037055,DR.REDDYS,4/10/2008 0:00,Female,4/11/1979,34,WA,6108,12,Little Mountain,584.02
1000037056,GUARDIAN,4/10/2008 0:00,Female,3/12/1985,28,QLD,4510,26,Landsborough,301.24
1000037057,CIPLA,4/10/2008 0:00,Female,2/20/1962,51,QLD,4304,16,Avondale Heights,807.06
1000037058,RELEGARE,4/10/2008 0:00,Male,1/10/1952,61,QLD,4825,2,Currimundi,9.8
1000037059,GUARDIAN,4/10/2008 0:00,Male,7/10/1965,48,QLD,4825,4,Mooloolah,225.81
1000037060,DR.REDDYS,4/10/2008 0:00,Female,7/20/1948,65,QLD,4615,10,Beerwah,668.55
1000037061,GSK,4/10/2008 0:00,Female,9/30/1949,63,QLD,4160,3,glasshouse mountain,100.91
1000037062,DR.REDDYS,4/10/2008 0:00,Male,10/21/1948,64,QLD,4370,7,palm neach,573.64
1000037063,RANBAXY,4/10/2008 0:00,Female,5/31/1972,41,NSW,2480,2,Hamilton,28
1000037064,GUARDIAN,4/10/2008 0:00,Male,8/13/1989,24,QLD,4860,6,elanora,169.54
1000037065,RANBAXY,4/10/2008 0:00,Female,1/29/1951,62,QLD,4860,19,BEERWAH,967.12
1000037066,DR.REDDYS,4/10/2008 0:00,Female,11/10/1960,52,QLD,4516,8,Little Mountain,366.51
1000037067,GENO,4/10/2008 0:00,Male,3/2/1953,60,QLD,4825,24,AROONA,1105.36
1000037068,GSK,4/10/2008 0:00,Male,10/1/1970,42,QLD,4211,1,Wurtulla,5.29
1000037069,GSK,4/10/2008 0:00,Female,7/17/1978,35,QLD,4301,10,Currimundi,415.59
1000037070,APPOLO,4/10/2008 0:00,Female,3/30/1988,25,QLD,4300,13,Buddina,423.9
1000037071,MED +,4/10/2008 0:00,Female,5/20/1955,58,QLD,4566,5,alderley,542.32
1000037072,CIPLA,4/10/2008 0:00,Female,12/14/1966,46,QLD,4574,8,Altona Meadows,213.83
1000037073,GSK,4/10/2008 0:00,Female,11/26/1956,56,QLD,4510,16,Avondale Heights,478.69
1000037074,RANBAXY,4/10/2008 0:00,Female,5/3/1969,44,QLD,4567,1,Wakerley,177.23
1000037075,GUARDIAN,4/10/2008 0:00,Male,8/29/1968,45,NSW,2480,1,lota,8.17
1000037076,GENO,4/10/2008 0:00,Female,2/6/1949,64,NSW,2480,3,EAST KEILOR,109.03
1000037077,APPOLO,4/10/2008 0:00,Female,5/27/1957,56,QLD,4510,1,lakes entrance,249.11
1000037078,GSK,4/10/2008 0:00,Male,12/30/1984,28,QLD,4510,21,Lakes Entrance,330.14
1000037079,GUARDIAN,4/10/2008 0:00,Female,8/12/1987,26,QLD,4506,4,manly west,149.81
1000037080,CIPLA,4/10/2008 0:00,Male,6/17/1976,37,QLD,4510,1,Tingalpa,10.76
1000037081,GUARDIAN,4/10/2008 0:00,Female,1/1/1962,51,VIC,3021,4,Dalby,344.21
1000037082,MED +,4/10/2008 0:00,Female,2/7/1986,27,QLD,4125,1,Avondale Heights,117.46
1000037083,GENO,4/10/2008 0:00,Female,2/23/1957,56,QLD,4122,3,Deer Park,234.94
1000037084,DR.REDDYS,4/10/2008 0:00,Female,5/1/1988,25,QLD,4154,4,nungurner,365.54
1000037085,DR.REDDYS,4/10/2008 0:00,Male,5/1/1986,27,QLD,4122,2,Lakes Entrance,88.21
1000037086,DR.REDDYS,4/10/2008 0:00,Male,7/10/1991,22,QLD,4125,10,Lakes Entrance,211.49
1000037087,RELEGARE,4/10/2008 0:00,Female,1/12/1983,30,QLD,4179,1,Oxley,46.32
1000037088,MED +,4/10/2008 0:00,Female,9/25/1969,44,QLD,4154,1,WEST END,53.32
1000037089,RELEGARE,4/10/2008 0:00,Unisex,7/15/1953,60,QLD,4122,6,CAULFIELD NORTH,414.54
1000037090,CIPLA,4/10/2008 0:00,Male,3/24/1973,40,QLD,4124,2,shepparton,71.02
1000037091,GUARDIAN,4/10/2008 0:00,Female,12/17/1985,27,QLD,4170,2,Werribee,23.81
1000037092,DR.REDDYS,4/10/2008 0:00,Male,11/25/1975,37,QLD,4551,5,Middle Park,91.29
1000037093,CIPLA,4/10/2008 0:00,Female,3/6/1970,43,QLD,4551,1,Kippa-Ring,37.44
1000037094,DR.REDDYS,4/10/2008 0:00,Male,6/30/1956,57,QLD,4132,14,Sth Windsor,536.63
1000037095,RELEGARE,4/10/2008 0:00,Female,8/14/1977,36,QLD,4077,5,Redcliffe,61.48
1000037096,DR.REDDYS,4/10/2008 0:00,Female,3/24/1961,52,QLD,4122,12,Bracken Ridge,310.56
1000037097,APPOLO,4/10/2008 0:00,Female,7/23/1975,38,QLD,4113,2,Nagambie,288.37
1000037098,RANBAXY,4/10/2008 0:00,Female,10/14/1970,42,QLD,4114,7,Kialla,506.3
1000037099,RANBAXY,4/10/2008 0:00,Female,2/1/1960,53,QLD,4152,4,Shepparton,211.7
1000037100,CIPLA,4/10/2008 0:00,Female,1/28/1962,51,QLD,4154,1,Shepparton,12.17
1000037101,GENO,4/10/2008 0:00,Male,6/27/1948,65,QLD,4170,12,Invergordon,863.16
